fight_id,event_date,category,fighter_a_name,fighter_b_name,age_a,age_b,age_diff,stance_a,stance_b,height_diff,reach_diff,win_pct_diff,ko_rate_diff,sub_rate_diff,dec_rate_diff,ko_loss_rate_diff,sub_loss_rate_diff,sig_str_landed_per_min_diff,sig_str_absorbed_per_min_diff,sig_str_accuracy_diff,td_avg_per_15min_diff,td_accuracy_diff,td_defense_diff,sub_att_per_15min_diff,ctrl_time_pct_diff,days_since_last_fight_diff,win_streak_diff,losing_streak_diff,total_fights_diff,elo_diff,recent_3_wins_diff,recent_3_losses_diff,recent_5_wins_diff,recent_5_losses_diff,recent_3_ko_loss_rate_diff,recent_5_ko_loss_rate_diff,decay_sig_per_min_diff,decay_sig_absorbed_per_min_diff,decay_td_per_15min_diff,avg_opp_elo_diff,avg_opp_elo_wins_diff,winner
fight_02563,2014-07-19,Flyweight,Josh Sampo,Paddy Holohan,29.0,26.0,3.0,Orthodox,Orthodox,-15.0,-12.0,,,,,,,,,0.03945597980386811,,0.0837585703045971,-0.021577498033044873,,,,0,1,2,-0.10129180671128779,1,1,1,1,,,,,,,,2
fight_02564,2014-07-26,Welterweight,Robbie Lawler,Matt Brown,32.0,33.0,-1.0,Southpaw,Orthodox,-3.0,-2.0,-0.03921568627450989,-0.125,-0.08333333333333333,0.20833333333333334,0.25,-0.30000000000000004,-0.6001368905748268,-0.18989446684614997,-0.14595992818953507,-0.02890252710379193,0.18844315750730373,0.0984042271567287,-0.9384775808133473,-0.0010768572400312315,-14.0,-6,0,-5,-17.511985417985898,-1,1,-1,1,0.0,0.0,-1.9628403097942286,-0.8105726424678795,-1.4324979622332052,36.08385036241316,18.787098091555436,1
fight_02565,2014-07-26,Light Heavyweight,Anthony Johnson,Rogerio Nogueira,30.0,38.0,-8.0,Orthodox,Southpaw,0.0,8.0,0.0,0.25,0.0,-0.25,0.25,0.75,0.8403646451449235,-0.31740816112201875,0.0573781939485995,0.058125875994641474,-0.08608472787577265,-0.038418298119790695,0.34904013961605584,0.11959317621023562,-448.0,-1,0,6,-13.936762933028604,0,0,0,0,0.0,0.0,-0.16006741589374707,-0.3455394807110217,-0.307187453279818,-87.34576475120343,-76.6990599218509,1
fight_02566,2014-07-26,Featherweight,Dennis Bermudez,Clay Guida,27.0,32.0,-5.0,Orthodox,Orthodox,-2.0,-10.0,0.27819548872180444,0.07575757575757575,-0.196969696969697,0.12121212121212122,-0.125,0.75,0.9423462993020021,0.6471223759093294,0.12531404069426821,1.0689343985109132,-0.010719395054159031,0.16809728183118733,0.9695174269605853,0.028903965696542383,27.0,5,0,-12,79.14605938311661,1,-1,3,-3,-0.3333333333333333,-0.2,0.8941992468454727,0.7661647445648082,1.4660429696062154,-56.55623985480588,-7.693576440921333,1
fight_02567,2014-07-26,Lightweight,King Green,Josh Thomson,27.0,35.0,-8.0,Orthodox,Orthodox,0.0,0.0,0.4,-0.3333333333333333,0.3333333333333333,0.0,,,0.6407337211067301,0.661128872255674,-0.035340414057507374,1.058182092752447,-0.07366984993178727,0.47926330150068214,0.0,-0.031345993666105174,42.0,3,-1,-2,87.33463726356285,2,-2,0,-2,-0.3333333333333333,-0.2,1.593087465139394,1.091573427036331,0.3867808228375738,-81.19206000609051,-38.10462541445031,1
fight_02568,2014-07-26,Lightweight,Daron Cruickshank,Jorge Masvidal,29.0,29.0,0.0,Switch,Orthodox,-7.0,-5.0,-0.0357142857142857,0.6,-0.3333333333333333,-0.2666666666666666,0.0,0.5,0.06759788621107599,0.16963768847607663,-0.03084639619186791,-0.04268501276937087,0.34148488979777336,0.20000000000000007,0.20256583389601623,0.021832163655673698,-21.0,1,0,3,-14.116182032100141,0,0,0,1,0.0,0.0,-0.19276146498109115,0.58626153395277,-0.24218198106138183,-45.09398192126605,-36.88856037974756,2
fight_02569,2014-07-26,Light Heavyweight,Patrick Cummins,Kyle Kingsbury,33.0,32.0,1.0,Orthodox,Orthodox,-5.0,-8.0,0.0,0.75,0.0,-0.75,0.75,-0.25,0.7371325308066405,0.794158224951466,-0.059316142530835336,9.553694172399672,-0.36295793758480327,0.012470116947728926,1.3638746511460973,0.2150716487366576,-616.0,1,-3,-6,6.032121996188835,1,-2,-1,-2,0.16666666666666669,0.3,-0.5420686448006014,0.23476010626320187,3.4855140145467134,50.078347680026354,-10.582028955709575,1
fight_02570,2014-07-26,Welterweight,Hernani Perpetuo,Tim Means,29.0,30.0,-1.0,Orthodox,Orthodox,-5.0,,-0.4,,,,0.0,0.0,-0.5273388201709598,0.5628383134844348,-0.13249222063755678,6.18426894617329,-0.10089569916352065,-0.14313534566699126,0.0,-0.020458265139116204,21.0,0,-2,-4,-0.8417230675117935,0,-2,-2,-2,0.0,0.0,-0.711683287228826,0.3960043491275359,-0.2252182150374254,-29.56797063399631,,2
fight_02571,2014-07-26,Featherweight,Brian Ortega,Mike de la Torre,23.0,27.0,-4.0,Switch,Orthodox,-7.0,-5.0,,,,,,,,,0.0450648760889234,,-0.06897363465160078,-0.12641242937853103,,,,0,-1,-1,36.51746788682044,0,-1,0,-1,,,,,,,,No Contest
fight_02572,2014-07-26,Lightweight,Akbarh Arreola,Tiago dos Santos e Silva,31.0,27.0,4.0,Southpaw,Orthodox,3.0,2.0,,,,,,,,,0.0,,0.0,0.0,,,,0,0,0,0.0,0,0,0,0,,,,,,,,2
fight_02573,2014-07-26,Welterweight,Gilbert Burns,Andreas Stahl,28.0,26.0,2.0,Orthodox,Orthodox,-2.0,,,,,,,,,,0.0,,0.0,0.0,,,,0,0,0,0.0,0,0,0,0,,,,,,,,1
fight_02574,2014-07-26,Women's Strawweight,Joanna Jedrzejczyk,Juliana Lima,26.0,32.0,-6.0,Orthodox,Orthodox,3.0,0.0,,,,,,,,,0.0,,0.0,0.0,,,,0,0,0,0.0,0,0,0,0,,,,,,,,1
fight_02575,2014-07-26,Featherweight,Noad Lahat,Steven Siler,30.0,27.0,3.0,Orthodox,Orthodox,-5.0,-3.0,-0.625,,,,0.6666666666666667,0.0,1.0629079414118001,0.8827167820949595,-0.04525859057751491,10.539558083210474,-0.24474789915966394,-0.04033613445378148,-1.5018773466833542,-0.08831794460056203,0.0,0,-1,-7,-139.93922891887792,-1,-1,-2,-2,0.6666666666666667,0.8,2.973809226475731,0.9574123956879728,-0.7883127735318824,-151.3690190822308,,1
fight_02576,2014-08-16,Light Heavyweight,Ryan Bader,Ovince Saint Preux,31.0,31.0,0.0,Orthodox,Southpaw,-2.0,-15.0,-0.2857142857142857,-0.2,-0.15,0.35,,,-0.4443863830355608,-1.298108310010457,-0.15704660726299768,-1.5320117320038724,0.3234176218047186,-0.07679211469534042,-0.35017906639798,-0.06850546248224743,0.0,-2,0,10,15.453876603004801,-1,1,-1,2,0.3333333333333333,0.4,0.039590273285741606,-1.322153515435603,0.489481983611914,63.98454132011261,30.51663965389298,1
fight_02577,2014-08-16,Lightweight,Gray Maynard,Ross Pearson,35.0,29.0,6.0,Orthodox,Orthodox,2.0,3.0,0.059523809523809534,-0.31746031746031744,0.0,0.31746031746031744,0.75,-0.25,-0.2884179912175697,-0.6792476369342866,0.01796957237935315,0.23586407325117714,0.33333333333333337,0.07445956160241873,0.3252914068853348,0.03053286552477147,189.0,0,1,2,102.41765591697299,0,1,-1,1,0.6666666666666666,0.39999999999999997,1.171092458642326,-0.33124198770096225,-0.3977580834987142,56.36254998897857,54.14863827155182,2
fight_02578,2014-08-16,Middleweight,Tim Boetsch,Brad Tavares,33.0,26.0,7.0,Orthodox,Orthodox,-2.0,0.0,-0.2063492063492064,0.23214285714285715,0.0,-0.2321428571428571,0.3333333333333333,0.3333333333333333,0.2508287863278307,0.2910608100697949,0.024119080651583358,-0.4505534076587547,-0.08589743589743593,-0.1415343915343915,-0.021611741494543674,-0.08297522231242685,-7.0,0,0,5,-35.91634667491644,-1,1,-2,2,0.0,0.2,0.001502986286326502,0.4076563654468093,-0.8091272499991169,45.19734441490141,47.784065239846996,1
fight_02579,2014-08-16,Welterweight,Alan Jouban,Seth Baczynski,32.0,32.0,0.0,Southpaw,Orthodox,-7.0,-5.0,,,,,,,,,0.08390727183527269,,0.062293456708526096,-0.004369538077403257,,,,0,-1,-9,-73.37293601914257,-1,-2,-2,-3,,,,,,,,1
fight_02580,2014-08-16,Heavyweight,Jack May,Shawn Jordan,33.0,29.0,4.0,Switch,Southpaw,20.0,,-0.5,,,,0.33333333333333337,0.0,0.49565814261975394,1.0189565001051517,0.17872823776867824,11.92862195437095,0.24511784511784512,-0.06831275720164609,-0.3731343283582089,0.27321409429405574,-49.0,0,-1,-5,-81.09704660342618,-1,-1,-2,-2,0.33333333333333337,0.6,-0.5275143388785699,2.49526225479453,2.9591911096851518,-73.70824492196334,,2
fight_02581,2014-08-16,Featherweight,Thiago Tavares,Robert Peralta,29.0,28.0,1.0,Orthodox,Orthodox,-3.0,-2.0,-0.09523809523809523,-0.375,0.375,0.0,0.6,0.0,-0.47978121603879365,-0.6297424199492585,-0.09440595541619273,1.003397693587154,-0.036901929685434876,-0.3081786941580756,0.8425980105324752,0.15558333758445583,203.0,-1,0,8,-34.926640177043055,0,0,0,1,0.3333333333333333,0.4,1.3938281588357673,-0.33865542129986603,1.9097705269134098,19.045007432988996,19.95157441434685,1
fight_02582,2014-08-16,Flyweight,Zach Makovsky,Jussier Formiga,31.0,29.0,2.0,Southpaw,Orthodox,-2.0,-7.0,0.5,0.0,-0.5,0.5,,,-0.0043590649642758494,-0.3171659043074281,0.02317711457296001,1.3799496806664533,0.08814333814333813,-0.041269841269841345,-0.486749594375338,-0.01678655128898504,29.0,1,0,-2,57.57188260738485,0,-1,0,-2,-0.3333333333333333,-0.5,-0.2924864944566594,-0.6206316031805145,-0.7389909860189527,-45.875292320609105,-1.269721980730992,2
fight_02583,2014-08-16,Women's Bantamweight,Lauren Murphy,Sara McMann,31.0,33.0,-2.0,Orthodox,Orthodox,-3.0,2.0,,,,,,,,,-0.2467047026823056,,-0.14677971375233356,0.0,,,,0,-1,-2,-4.82797805357086,-1,-1,-1,-1,,,,,,,,2
fight_02584,2014-08-16,Middleweight,Tom Watson,Sam Alvey,32.0,28.0,4.0,Orthodox,Southpaw,-3.0,-5.0,,,,,,,,,0.007451157513666706,,0.05223880597014924,-0.058768656716417955,,,,0,2,4,-71.17821034575763,1,2,1,3,,,,,,,,1
fight_02585,2014-08-16,Bantamweight,Nolan Ticman,Frankie Saenz,26.0,34.0,-8.0,Orthodox,Orthodox,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,0,0,0,0.0,0,0,0,0,,,,,,,,2
fight_02586,2014-08-23,Lightweight,Rafael Dos Anjos,Benson Henderson,29.0,30.0,-1.0,Southpaw,Southpaw,-2.0,0.0,-0.2333333333333334,0.2,0.0888888888888889,-0.28888888888888886,0.2,-0.8,0.4359022125560439,0.3525471721809462,-0.05562515497290166,0.5306655574803556,0.03225681311221018,-0.10390538464286991,-0.044973332202205896,0.051064379879593697,0.0,-1,0,5,-132.19687196293808,0,0,0,0,0.0,0.0,0.5605247815025253,0.6555682098966634,0.5909367617176571,-65.71752707878227,-76.21385864320064,1
fight_02587,2014-08-23,Welterweight,Mike Pyle,Jordan Mein,38.0,24.0,14.0,Orthodox,Orthodox,0.0,3.0,0.02564102564102566,-0.05555555555555558,0.2222222222222222,-0.16666666666666669,-0.25,0.25,-1.0370489397126872,-0.5393491543163247,-0.048257256613943644,-2.6053734118143437,-0.27329048694343117,-0.18065377966368057,-0.1634895203217474,-0.04517760411557621,56.0,0,0,10,104.63798566595551,0,0,2,0,0.0,-0.1333333333333333,-0.8306941583904374,0.2630857365482162,0.19536410538902316,12.015295421826295,41.73596123077937,2
fight_02588,2014-08-23,Middleweight,Thales Leites,Francis Carmont,32.0,32.0,0.0,Orthodox,Orthodox,-5.0,0.0,-0.022727272727272707,0.125,0.041666666666666685,-0.16666666666666663,0.0,0.0,0.012512807891448152,0.04143251927898173,-0.02877735805845033,0.7552746550681603,0.17506218905472634,0.01741293532338306,0.5271532019589731,0.05607321830962232,50.0,3,-2,3,-33.816244138536604,2,-2,0,0,0.0,0.0,0.0802026038710445,0.23284157850737225,0.3912099899116079,-6.875598462981998,-16.267995096237428,1
fight_02589,2014-08-23,Catch Weight,Clay Collard,Max Holloway,21.0,22.0,-1.0,Orthodox,Orthodox,0.0,10.0,,,,,,,,,0.10358555453800217,,-0.058171458171458135,-0.278701545368212,,,,-2,0,-8,-77.13377569436147,-2,-1,-3,-2,,,,,,,,2
fight_02590,2014-08-23,Lightweight,James Vick,Valmir Lazaro,27.0,29.0,-2.0,Orthodox,Orthodox,7.0,8.0,,,,,,,,,-0.07793339376041636,,0.0194029850746269,0.0,,,,1,0,1,54.6343408397654,1,0,1,0,,,,,,,,1
fight_02591,2014-08-23,Featherweight,Tom Niinimaki,Chas Skelly,32.0,29.0,3.0,Orthodox,Orthodox,-5.0,-8.0,0.5,,,,0.0,1.0,-0.19055113510743726,-0.3007534596877215,0.062297239495936574,-0.5282088610999773,0.23104508196721318,0.0023419203747071515,2.3376623376623376,0.07509379509379509,-42.0,0,0,1,53.68528456008448,1,0,1,0,0.0,0.0,0.02919730534917231,-0.18310566327924827,1.4668175769325873,52.919284028695074,,2
fight_02592,2014-08-23,Welterweight,Alex Garcia,Neil Magny,27.0,27.0,0.0,Orthodox,Orthodox,-15.0,-20.0,0.33333333333333337,0.25,0.0,-0.25,,,0.19195326057865647,0.6609005572218893,-0.05720655735555652,4.032740003615245,0.01803371315566432,-0.17002124075294806,0.0,-0.11001027970027742,105.0,-1,0,-4,11.34935327204289,-1,0,-1,-2,0.0,0.0,-0.16392943150368722,0.6742472328536867,-1.4365749581498912,10.121271332940978,24.380033010644865,2
fight_02593,2014-08-23,Lightweight,Beneil Dariush,Anthony Rocco Martin,25.0,24.0,1.0,Southpaw,Orthodox,-5.0,-2.0,0.5,,,,1.0,0.0,1.1566853175659215,3.687120100174617,0.05236748011455711,2.591467669115879,-0.10094850948509482,-0.10438883609615313,0.0,0.06167427701674277,-69.0,0,0,1,50.11715364896145,1,0,1,0,0.5,0.5,1.8830272776005237,6.932046333947479,0.0,33.490937901505276,,1
fight_02594,2014-08-23,Bantamweight,Matt Hobar,Aaron Phillips,27.0,25.0,2.0,Southpaw,Southpaw,3.0,-2.0,0.0,,,,1.0,0.0,0.999079381982807,2.2712385110735935,-0.05714285714285716,5.944382564378076,0.0,-0.14076965978806466,0.0,0.08870924817032602,-7.0,0,0,0,2.2429783549519016,0,0,0,0,1.0,1.0,1.9149700598802397,7.556087824351298,0.0,16.386176277132563,,1
fight_02595,2014-08-23,Welterweight,Chris Heatherly,Ben Saunders,26.0,31.0,-5.0,Orthodox,Orthodox,-13.0,,,,,,,,,,-0.23799846557573567,,0.14819691317387174,-0.37041913539609395,,,,0,-2,-7,-19.45596472942111,-1,-2,-2,-3,,,,,,,,2
fight_02596,2014-08-23,Flyweight,Joby Sanchez,Wilson Reis,23.0,29.0,-6.0,Orthodox,Southpaw,5.0,8.0,,,,,,,,,0.03926612010043301,,0.06543592925845482,0.0843589478401765,,,,0,-1,-2,-6.232495262561542,-1,-1,-1,-1,,,,,,,,2
fight_02597,2014-08-23,Middleweight,Michael Bisping,Cung Le,35.0,42.0,-7.0,Orthodox,Southpaw,10.0,12.0,0.033333333333333326,0.0714285714285714,0.0,-0.07142857142857145,-0.6666666666666667,0.0,-0.20864257437508682,-0.4254292000001514,-0.09282797412790528,-1.5083302667510394,0.016139044072005004,-0.12334643768535769,0.12866333095067908,0.08987679655209704,-522.0,-2,1,17,93.2714829091899,-1,1,0,2,0.0,-0.1333333333333333,-0.913093596626688,-0.7766474324717442,0.6093080259948458,-5.599676908394031,-45.1784398826685,1
fight_02598,2014-08-23,Welterweight,Tyron Woodley,Dong Hyun Kim,32.0,32.0,0.0,Orthodox,Southpaw,-13.0,-5.0,-0.1692307692307693,0.7,0.0,-0.7,-1.0,0.0,0.43251062927945705,1.3812479201753811,-0.05709777164104085,-0.5525505615265967,-0.2194976076555024,-0.04435045948203842,-0.1343331904418198,-0.0727939680950409,-105.0,-4,1,-8,-127.49115936118073,-1,1,-1,1,0.0,-0.2,0.2100389119236159,1.2475118555201878,-0.6736718704988585,30.610689407392783,45.28220153701022,1
fight_02599,2014-08-23,Lightweight,Brendan O'Reilly,Zhang Lipeng,27.0,24.0,3.0,Orthodox,Southpaw,-10.0,-5.0,,,,,,,,,-0.025819394113627048,,0.0,0.06615546534355732,,,,-1,0,-1,-48.0,-1,0,-1,0,,,,,,,,2
fight_02600,2014-08-23,Featherweight,Jianping Yang,Guangyou Ning,25.0,32.0,-7.0,Orthodox,Southpaw,7.0,,,,,,,,,,0.0,,0.0,0.0,,,,0,0,0,0.0,0,0,0,0,,,,,,,,2
fight_02601,2014-08-23,Welterweight,Sai Wang,Danny Mitchell,28.0,28.0,0.0,Southpaw,Orthodox,-5.0,,0.0,,,,0.0,0.0,0.21739130434782616,0.5652173913043479,-0.017845488213569904,0.6521739130434785,0.06476608187134503,-0.04634502923976613,-1.0,0.03333333333333333,7.0,0,0,0,-8.166394084959165,0,0,0,0,0.0,0.0,0.3333333333333333,0.8666666666666667,1.0,-59.6907681432956,,1
fight_02602,2014-08-23,Welterweight,Shinsho Anzai,Alberto Mina,28.0,32.0,-4.0,Orthodox,Orthodox,-13.0,-18.0,,,,,,,,,0.0,,0.0,0.0,,,,0,0,0,0.0,0,0,0,0,,,,,,,,2
fight_02603,2014-08-23,Bantamweight,Yuta Sasaki,Roland Delorme,24.0,30.0,-6.0,Southpaw,Orthodox,3.0,0.0,,,,,,,,,-0.09366288932075256,,0.09357798165137615,0.17201834862385323,,,,0,-2,-6,-25.57546902860031,-1,-2,-2,-2,,,,,,,,1
fight_02604,2014-08-23,Welterweight,Colby Covington,Anying Wang,26.0,23.0,3.0,Orthodox,Orthodox,-3.0,,,,,,,,,,0.011294530858003027,,0.04623561963011502,0.0,,,,-1,0,-1,-48.0,-1,0,-1,0,,,,,,,,1
fight_02605,2014-08-23,Bantamweight,Royston Wee,Yao Zhikui,27.0,23.0,4.0,Orthodox,Orthodox,5.0,7.0,,,,,,,,,0.2092526690391459,,0.11280487804878053,0.0,,,,1,0,1,48.0,1,0,1,0,,,,,,,,1
fight_02606,2014-08-23,Women's Bantamweight,Milana Dudieva,Elizabeth Phillips,25.0,28.0,-3.0,Orthodox,Orthodox,-8.0,,,,,,,,,,0.1485690562858104,,0.04595686173412389,0.0,,,,0,-1,-1,48.0,0,-1,0,-1,,,,,,,,1
fight_02607,2014-08-30,Bantamweight,Joe Soto,TJ Dillashaw,27.0,28.0,-1.0,Orthodox,Orthodox,0.0,-5.0,,,,,,,,,-0.013099089337770486,,-0.0896656534954407,-0.32826747720364746,,,,-2,0,-8,-176.88251528125875,-2,-1,-4,-1,,,,,,,,2
fight_02608,2014-08-30,Lightweight,Danny Castillo,Tony Ferguson,35.0,30.0,5.0,Orthodox,Orthodox,-5.0,-13.0,-0.13333333333333341,-0.3142857142857143,-0.2,0.5142857142857142,0.3333333333333333,0.0,-2.2775704957193463,-0.8359017429268425,0.052851389331600385,0.2940887628130161,0.10152460152460152,0.007577220077220059,0.1098184502345183,0.11652309652612586,28.0,-1,0,4,18.34080699653896,0,0,-1,1,0.0,0.2,-3.3332284042229934,-0.7155996578315507,-0.11785441435204125,37.2695052357094,16.135656388648613,2
fight_02609,2014-08-30,Women's Bantamweight,Shayna Baszler,Bethe Correia,34.0,31.0,3.0,Orthodox,Orthodox,5.0,,,,,,,,,,0.10056272179193682,,0.05905468353312582,-0.05905468353312582,,,,-2,0,-2,-90.32070047280013,-2,0,-2,0,,,,,,,,2
fight_02610,2014-08-30,Lightweight,Ramsey Nijem,Diego Ferreira,26.0,29.0,-3.0,Orthodox,Orthodox,5.0,2.0,-0.375,0.4,-1.0,0.6,,,0.08325529937772114,-1.5317310108740876,0.06731620013009115,-13.23276196526446,0.16666666666666669,-0.01091617933723199,0.7175126229072548,-0.04949858036001509,78.0,1,0,7,31.67721370858567,1,1,2,2,0.0,0.2,-1.2641015834958869,-10.150701198869589,1.3816661699454198,58.824945569997,47.39931191897449,2
fight_02611,2014-08-30,Lightweight,Damon Jackson,Yancy Medeiros,26.0,26.0,0.0,Switch,Orthodox,2.0,-10.0,,,,,,,,,0.051173867539233864,,0.0,-0.030303030303030276,,,,0,-2,-3,57.95810989700908,0,-2,0,-2,,,,,,,,2
fight_02612,2014-08-30,Middleweight,Lorenz Larkin,Derek Brunson,27.0,30.0,-3.0,Orthodox,Southpaw,-5.0,-13.0,-0.41666666666666663,0.0,-0.5,0.5,-0.6666666666666667,0.0,0.6502528231379775,-0.013600944810570947,-0.015795072593504322,-2.169582196198636,0.0,0.2430610978097011,-0.5139920045688178,-0.038635933939452236,-115.0,0,1,1,-84.47943640358335,-1,1,-1,2,0.0,-0.08333333333333331,0.7883252218369257,0.18243125541556382,-0.9587962212017201,58.71344472929081,34.647371934049715,2
fight_02613,2014-08-30,Heavyweight,Ruan Potts,Anthony Hamilton,36.0,34.0,2.0,Orthodox,Orthodox,-8.0,-3.0,0.0,,,,1.0,-1.0,-0.5886404123724973,-0.4931189591936689,-0.097370600133031,-0.044528798315768725,0.04284542845428452,-0.11346863468634683,12.857142857142856,-0.08757763975155279,49.0,0,0,0,11.58636296952568,0,0,0,0,1.0,1.0,-2.6086956521739126,-2.2049689440993787,0.0,85.55312756556373,,2
fight_02614,2014-08-30,Lightweight,Chris Wade,Cain Carrizosa,26.0,28.0,-2.0,Orthodox,Orthodox,5.0,,,,,,,,,,0.0,,0.0,0.0,,,,0,0,0,0.0,0,0,0,0,,,,,,,,1
fight_02615,2014-09-05,Middleweight,Gegard Mousasi,Jacare Souza,29.0,34.0,-5.0,Orthodox,Orthodox,3.0,10.0,-0.33333333333333337,-0.3333333333333333,0.16666666666666669,0.16666666666666669,,,0.054820860939256644,-0.8715460074357734,0.11749078969131715,-2.6031793422215426,-0.29194444444444445,0.0,-1.4018691588785048,-0.2965331603812035,-105.0,-2,0,0,-103.46469545780838,-1,1,-1,1,0.0,0.0,0.17537995377675664,-0.6031057152428915,-1.2845931245962527,-58.575642542788046,-108.24175486631793,2
fight_02616,2014-09-05,Heavyweight,Alistair Overeem,Ben Rothwell,34.0,32.0,2.0,Orthodox,Orthodox,0.0,5.0,0.0,-0.16666666666666663,0.0,0.16666666666666669,0.6666666666666667,-0.3333333333333333,-0.19290174876673394,1.397494971040031,-0.03525308674224309,0.2012784718765297,-0.4032846715328467,0.18908585331942984,-0.2724795640326976,-0.08009614958340808,-154.0,0,0,-2,17.55028224295006,-1,1,-1,0,0.6666666666666666,0.5,-0.5866408924214207,1.7466805182531435,-0.23413113132466995,48.78853620817699,81.38097032705923,2
fight_02617,2014-09-05,Heavyweight,Derrick Lewis,Matt Mitrione,29.0,36.0,-7.0,Orthodox,Switch,0.0,-7.0,0.30000000000000004,0.1428571428571429,0.0,-0.14285714285714285,,,1.4076152485933926,0.012630543842441444,0.2351090120723634,9.240623984856256,-0.3157255616272009,-0.00947176684881601,0.0,0.35096203898331163,-127.0,1,0,-8,-32.79419470344601,0,-1,0,-3,0.0,-0.2,0.6100355986920061,-1.3666952065775317,3.828377116396577,-36.9866338147076,-14.019947351877363,2
fight_02618,2014-09-05,Lightweight,Joe Lauzon,Michael Chiesa,30.0,26.0,4.0,Orthodox,Southpaw,-7.0,-10.0,-0.17500000000000004,0.2,-0.050000000000000044,-0.15,0.3333333333333333,-0.8333333333333334,0.537216651703857,0.14808493890064645,0.0754715210250339,-0.4041928517152611,0.19679304548052173,0.05733154242220728,1.2762799411566803,-0.052097227811164826,161.0,-1,0,11,-20.40398221205669,-1,1,-2,2,0.0,0.2,0.5036723298348168,0.4186592252845791,-0.9398603156263472,28.975966956133334,7.518808968415215,1
fight_02619,2014-09-05,Flyweight,John Moraga,Justin Scoggins,30.0,22.0,8.0,Orthodox,Southpaw,-2.0,0.0,-0.06666666666666665,-0.16666666666666669,0.3333333333333333,-0.16666666666666669,0.5,0.5,0.41082009812409237,-0.5963316031509207,-0.03687276027855946,-1.9781355942640708,-0.3386873655087611,0.25178467739180926,0.0,-0.05289893503379389,29.0,0,0,2,36.51480520397695,-1,1,1,1,0.3333333333333333,0.2,0.1938908854724819,-0.48370186292676365,-0.4780299043318863,100.75155634134194,99.29221735049236,1
fight_02620,2014-09-05,Lightweight,Rodrigo Damm,Al Iaquinta,34.0,27.0,7.0,Orthodox,Orthodox,-8.0,2.0,0.0,0.0,0.3333333333333333,-0.33333333333333337,0.0,-1.0,0.03988435707681415,-0.29632572941850643,0.06311745822106707,0.1946396133055205,0.27014028056112227,0.2877978178579381,-0.2791563275434243,-0.00929523748733374,-7.0,0,0,0,-2.8564491460381305,0,0,0,0,0.0,0.0,0.05010827328206613,-0.3529516506907042,0.20448369089874124,10.012741687215794,-12.276279348058551,2
fight_02621,2014-09-05,Middleweight,Chris Camozzi,Rafael Natal,27.0,31.0,-4.0,Orthodox,Orthodox,5.0,-6.0,0.045454545454545414,0.16666666666666666,-0.033333333333333354,-0.13333333333333341,-0.5,0.4,0.4461670480995912,0.4843146293968812,0.07555873185501827,-0.6843367272323455,-0.23891411991042988,0.003663679493937755,0.11140141767647996,-0.04480128696333027,-56.0,0,1,1,-16.401688789843547,-1,1,-1,1,-0.3333333333333333,-0.2,0.10531815858197735,0.6309131851025472,-0.02486359584859757,-14.814871961845938,10.762706518032928,2
fight_02622,2014-09-05,Bantamweight,Chris Beal,Tateki Matsuda,29.0,28.0,1.0,Orthodox,Orthodox,0.0,,,,,,,,,,-0.03793358540193986,,0.0,-0.06316945893985171,,,,1,0,1,48.0,1,0,1,0,,,,,,,,1
fight_02623,2014-09-05,Featherweight,Chas Skelly,Sean Soriano,29.0,24.0,5.0,Orthodox,Orthodox,5.0,5.0,0.5,,,,0.0,-1.0,-1.4765916654062496,-2.264109226817974,-0.3973378445329092,-4.45171174570419,-0.015744489428699937,-0.10031488978857406,0.8530805687203792,0.0681922816519973,-231.0,1,-1,1,55.35842585619412,1,0,1,0,0.0,0.0,-2.3346309165805303,-4.529087901893932,0.9863941997407484,2.842642280042128,,1
fight_02624,2014-09-13,Heavyweight,Andrei Arlovski,Antonio Silva,35.0,34.0,1.0,Orthodox,Orthodox,-3.0,-12.0,0.3142857142857143,-0.30000000000000004,0.1,0.2,-0.25,0.0,0.558256874441371,-0.7785540546627875,-0.12165203289930643,-0.2361287333724194,-0.25743776563448695,0.11574111461053227,0.41621704948358257,-0.0018686171242329602,-190.0,4,-1,9,-28.220239758030857,2,-1,2,-1,-0.3333333333333333,-0.4,-0.5470143667622942,-0.8270547244734432,0.0,-115.3161810172387,-53.88383762821968,1
fight_02625,2014-09-13,Lightweight,Piotr Hallmann,Gleison Tibau,27.0,30.0,-3.0,Orthodox,Southpaw,-3.0,0.0,0.030303030303030276,-0.07142857142857142,0.7142857142857143,-0.6428571428571429,-0.25,-0.125,1.0040673138911207,0.7244145197734035,0.09643431361675214,1.0400622960264965,0.1156899675758154,-0.05527572116357171,-0.46397731666451864,-0.10186324866025043,39.0,0,0,-19,-76.64572579078663,0,0,-1,-1,-0.3333333333333333,-0.2,0.5144201079873121,0.8304567924060261,0.45438839165799105,-12.928891350048389,26.320131710595433,2
